[Header]
Manifest Version	1.2
ReferenceGenome	Homo_sapiens\UCSC\hg19\Sequence\WholeGenomeFASTA

[Regions]
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
CEX-chr22-23047008-23047307	chr22	23047008	23047307	0	0
CEX-chr22-23054817-23054976	chr22	23054817	23054976	0	0
CEX-chr22-23055383-23055688	chr22	23055383	23055688	0	0
CEX-chr22-23063121-23063220	chr22	23063121	23063220	0	0
CEX-chr22-23063339-23063640	chr22	23063339	23063640	0	0
CEX-chr22-23077081-23077180	chr22	23077081	23077180	0	0
CEX-chr22-23077269-23077584	chr22	23077269	23077584	0	0
CEX-chr22-23089881-23089980	chr22	23089881	23089980	0	0
CEX-chr22-23090107-23090408	chr22	23090107	23090408	0	0
CEX-chr22-23101203-23101302	chr22	23101203	23101302	0	0
CEX-chr22-23101392-23101707	chr22	23101392	23101707	0	0
CEX-chr22-23114299-23114398	chr22	23114299	23114398	0	0
CEX-chr22-23114763-23115082	chr22	23114763	23115082	0	0
CEX-chr22-23134995-23135094	chr22	23134995	23135094	0	0
CEX-chr22-23135173-23135502	chr22	23135173	23135502	0	0
CEX-chr22-23154252-23154351	chr22	23154252	23154351	0	0
CEX-chr22-23154466-23154785	chr22	23154466	23154785	0	0
CEX-chr22-23161535-23161694	chr22	23161535	23161694	0	0
CEX-chr22-23161942-23162261	chr22	23161942	23162261	0	0
CEX-chr22-23165268-23165418	chr22	23165268	23165418	0	0
CEX-chr22-23165464-23165793	chr22	23165464	23165793	0	0
CEX-chr22-23213631-23213790	chr22	23213631	23213790	0	0
CEX-chr22-23213878-23214217	chr22	23213878	23214217	0	0
CEX-chr22-23222911-23223010	chr22	23222911	23223010	0	0
CEX-chr22-23223265-23223584	chr22	23223265	23223584	0	0
CEX-chr22-23230162-23230501	chr22	23230162	23230501	0	0
CEX-chr22-23235871-23236039	chr22	23235871	23236039	0	0
CEX-chr22-23237543-23237882	chr22	23237543	23237882	0	0
CEX-chr22-23241662-23241835	chr22	23241662	23241835	0	0
CEX-chr22-23243144-23243483	chr22	23243144	23243483	0	0
CEX-chr22-23247023-23247243	chr22	23247023	23247243	0	0
CEX-chr22-23248500-23248839	chr22	23248500	23248839	0	0
CEX-chr22-23252709-23252808	chr22	23252709	23252808	0	0
CEX-chr22-23256394-23256493	chr22	23256394	23256493	0	0
CEX-chr22-23260289-23260388	chr22	23260289	23260388	0	0
CEX-chr22-23263535-23263634	chr22	23263535	23263634	0	0
CEX-chr22-23264764-23265085	chr22	23264764	23265085	0	0
CEX-chr22-23401638-23401898	chr22	23401638	23401898	0	0
CEX-chr22-23403985-23404125	chr22	23403985	23404125	0	0
CEX-chr22-23406078-23406313	chr22	23406078	23406313	0	0
CEX-chr22-23437881-23438607	chr22	23437881	23438607	0	0
CEX-chr22-23465272-23465620	chr22	23465272	23465620	0	0
CEX-chr22-23466518-23466687	chr22	23466518	23466687	0	0
CEX-chr22-23473813-23473912	chr22	23473813	23473912	0	0
CEX-chr22-23476088-23476333	chr22	23476088	23476333	0	0
CEX-chr22-23478447-23478546	chr22	23478447	23478546	0	0
CEX-chr22-23481025-23481131	chr22	23481025	23481131	0	0
CEX-chr22-23482407-23482609	chr22	23482407	23482609	0	0
CEX-chr22-23487551-23487740	chr22	23487551	23487740	0	0
CEX-chr22-23488783-23488882	chr22	23488783	23488882	0	0
CEX-chr22-23492246-23492345	chr22	23492246	23492345	0	0
CEX-chr22-23494631-23494730	chr22	23494631	23494730	0	0
CEX-chr22-23495218-23495323	chr22	23495218	23495323	0	0
CEX-chr22-23498142-23498338	chr22	23498142	23498338	0	0
CEX-chr22-23500155-23500254	chr22	23500155	23500254	0	0
CEX-chr22-23501076-23501175	chr22	23501076	23501175	0	0
CEX-chr22-23501346-23501445	chr22	23501346	23501445	0	0
CEX-chr22-23503064-23503187	chr22	23503064	23503187	0	0
CEX-chr22-23503610-23503769	chr22	23503610	23503769	0	0
CEX-chr22-23504793-23504995	chr22	23504793	23504995	0	0
CEX-chr22-23523146-23524428	chr22	23523146	23524428	0	0
CEX-chr22-23540406-23540616	chr22	23540406	23540616	0	0
CEX-chr22-23541400-23541539	chr22	23541400	23541539	0	0
CEX-chr22-23559172-23559271	chr22	23559172	23559271	0	0
CEX-chr22-23585004-23585129	chr22	23585004	23585129	0	0
CEX-chr22-23595984-23596169	chr22	23595984	23596169	0	0
CEX-chr22-23596686-23596785	chr22	23596686	23596785	0	0
CEX-chr22-23603018-23603117	chr22	23603018	23603117	0	0
CEX-chr22-23603135-23603243	chr22	23603135	23603243	0	0
CEX-chr22-23603540-23603739	chr22	23603540	23603739	0	0
CEX-chr22-23610593-23610752	chr22	23610593	23610752	0	0
CEX-chr22-23613700-23613799	chr22	23613700	23613799	0	0
CEX-chr22-23615245-23615344	chr22	23615245	23615344	0	0
CEX-chr22-23615819-23615963	chr22	23615819	23615963	0	0
CEX-chr22-23626162-23626331	chr22	23626162	23626331	0	0
CEX-chr22-23627218-23627390	chr22	23627218	23627390	0	0
CEX-chr22-23629303-23629467	chr22	23629303	23629467	0	0
CEX-chr22-23630272-23630371	chr22	23630272	23630371	0	0
CEX-chr22-23631702-23631867	chr22	23631702	23631867	0	0
CEX-chr22-23632514-23632613	chr22	23632514	23632613	0	0
CEX-chr22-23634676-23634827	chr22	23634676	23634827	0	0
CEX-chr22-23637209-23637344	chr22	23637209	23637344	0	0
CEX-chr22-23651591-23651690	chr22	23651591	23651690	0	0
CEX-chr22-23652458-23652622	chr22	23652458	23652622	0	0
CEX-chr22-23653882-23654025	chr22	23653882	23654025	0	0
CEX-chr22-23655072-23655210	chr22	23655072	23655210	0	0
CEX-chr22-23656153-23656262	chr22	23656153	23656262	0	0
CEX-chr22-23656737-23656903	chr22	23656737	23656903	0	0
CEX-chr22-23657615-23657714	chr22	23657615	23657714	0	0
CEX-chr22-23915402-23915823	chr22	23915402	23915823	0	0
CEX-chr22-23917103-23917320	chr22	23917103	23917320	0	0
CEX-chr22-23922121-23922428	chr22	23922121	23922428	0	0
CEX-chr22-23950904-23951003	chr22	23950904	23951003	0	0
CEX-chr22-23955447-23955546	chr22	23955447	23955546	0	0
CEX-chr22-23955734-23955886	chr22	23955734	23955886	0	0
CEX-chr22-23956320-23956421	chr22	23956320	23956421	0	0
CEX-chr22-23958948-23959100	chr22	23958948	23959100	0	0
CEX-chr22-23959760-23959863	chr22	23959760	23959863	0	0
CEX-chr22-23961516-23961615	chr22	23961516	23961615	0	0
CEX-chr22-23962742-23962841	chr22	23962742	23962841	0	0
CEX-chr22-23964276-23964380	chr22	23964276	23964380	0	0
CEX-chr22-23966978-23967130	chr22	23966978	23967130	0	0
CEX-chr22-23968152-23968251	chr22	23968152	23968251	0	0
CEX-chr22-23974001-23974212	chr22	23974001	23974212	0	0
CEX-chr22-24034216-24034398	chr22	24034216	24034398	0	0
CEX-chr22-24034520-24034717	chr22	24034520	24034717	0	0
CEX-chr22-24034854-24035180	chr22	24034854	24035180	0	0
CEX-chr22-24035944-24036163	chr22	24035944	24036163	0	0
CEX-chr22-24036532-24036639	chr22	24036532	24036639	0	0
CEX-chr22-24037122-24037221	chr22	24037122	24037221	0	0
CEX-chr22-24038515-24038884	chr22	24038515	24038884	0	0
CEX-chr22-24039346-24039445	chr22	24039346	24039445	0	0
CEX-chr22-24039987-24040086	chr22	24039987	24040086	0	0
CEX-chr22-24040397-24040522	chr22	24040397	24040522	0	0
CEX-chr22-24040602-24040735	chr22	24040602	24040735	0	0
CEX-chr22-24040740-24040839	chr22	24040740	24040839	0	0
CEX-chr22-24041029-24041300	chr22	24041029	24041300	0	0
CEX-chr22-24085985-24087329	chr22	24085985	24087329	0	0
CEX-chr22-24095061-24095387	chr22	24095061	24095387	0	0
CEX-chr22-24096477-24096576	chr22	24096477	24096576	0	0
CEX-chr22-24105403-24105555	chr22	24105403	24105555	0	0
CEX-chr22-24106267-24106366	chr22	24106267	24106366	0	0
CEX-chr22-24106426-24106631	chr22	24106426	24106631	0	0
CEX-chr22-24106719-24107121	chr22	24106719	24107121	0	0
CEX-chr22-24107557-24107656	chr22	24107557	24107656	0	0
CEX-chr22-24107875-24107974	chr22	24107875	24107974	0	0
CEX-chr22-24108094-24108253	chr22	24108094	24108253	0	0
CEX-chr22-24108283-24108483	chr22	24108283	24108483	0	0
CEX-chr22-24109529-24109782	chr22	24109529	24109782	0	0
CEX-chr22-24109932-24110091	chr22	24109932	24110091	0	0
CEX-chr22-24115056-24115214	chr22	24115056	24115214	0	0
CEX-chr22-24121372-24121605	chr22	24121372	24121605	0	0
CEX-chr22-24122544-24122691	chr22	24122544	24122691	0	0
CEX-chr22-24122767-24122904	chr22	24122767	24122904	0	0
CEX-chr22-24123044-24123289	chr22	24123044	24123289	0	0
CEX-chr22-24123378-24123598	chr22	24123378	24123598	0	0
CEX-chr22-24123961-24124060	chr22	24123961	24124060	0	0
CEX-chr22-24124411-24124672	chr22	24124411	24124672	0	0
CEX-chr22-24125596-24125733	chr22	24125596	24125733	0	0
CEX-chr22-24129306-24129500	chr22	24129306	24129500	0	0
CEX-chr22-24133892-24134132	chr22	24133892	24134132	0	0
CEX-chr22-24135695-24135926	chr22	24135695	24135926	0	0
CEX-chr22-24143080-24143584	chr22	24143080	24143584	0	0
CEX-chr22-24145431-24145660	chr22	24145431	24145660	0	0
CEX-chr22-24158906-24159174	chr22	24158906	24159174	0	0
CEX-chr22-24167361-24167653	chr22	24167361	24167653	0	0
CEX-chr22-24175708-24175941	chr22	24175708	24175941	0	0
CEX-chr22-24176277-24176418	chr22	24176277	24176418	0	0
CEX-chr22-24176602-24176701	chr22	24176602	24176701	0	0
CEX-chr22-24177013-24177119	chr22	24177013	24177119	0	0
CEX-chr22-24179044-24179404	chr22	24179044	24179404	0	0
CEX-chr22-24179844-24180043	chr22	24179844	24180043	0	0
CEX-chr22-24180325-24180634	chr22	24180325	24180634	0	0
CEX-chr22-24180683-24181032	chr22	24180683	24181032	0	0
CEX-chr22-24181079-24181178	chr22	24181079	24181178	0	0
CEX-chr22-24199118-24199217	chr22	24199118	24199217	0	0
CEX-chr22-24199588-24199747	chr22	24199588	24199747	0	0
CEX-chr22-24200152-24200251	chr22	24200152	24200251	0	0
CEX-chr22-24200284-24200383	chr22	24200284	24200383	0	0
CEX-chr22-24204289-24204391	chr22	24204289	24204391	0	0
CEX-chr22-24209864-24209963	chr22	24209864	24209963	0	0
CEX-chr22-24210666-24210830	chr22	24210666	24210830	0	0
CEX-chr22-24212152-24212251	chr22	24212152	24212251	0	0
CEX-chr22-24217272-24217430	chr22	24217272	24217430	0	0
CEX-chr22-24219196-24219362	chr22	24219196	24219362	0	0
CEX-chr22-24219572-24219701	chr22	24219572	24219701	0	0
CEX-chr22-24219906-24220058	chr22	24219906	24220058	0	0
CEX-chr22-24224644-24224835	chr22	24224644	24224835	0	0
CEX-chr22-24224933-24225332	chr22	24224933	24225332	0	0
CEX-chr22-24225947-24226216	chr22	24225947	24226216	0	0
CEX-chr22-24226487-24226618	chr22	24226487	24226618	0	0
CEX-chr22-24226809-24227133	chr22	24226809	24227133	0	0
CEX-chr22-24231115-24231214	chr22	24231115	24231214	0	0
CEX-chr22-24236606-24236771	chr22	24236606	24236771	0	0
CEX-chr22-24236957-24237192	chr22	24236957	24237192	0	0
CEX-chr22-24237225-24237719	chr22	24237225	24237719	0	0
CEX-chr22-24237954-24238107	chr22	24237954	24238107	0	0
CEX-chr22-24268578-24268737	chr22	24268578	24268737	0	0
CEX-chr22-24299837-24300186	chr22	24299837	24300186	0	0
CEX-chr22-24300459-24300647	chr22	24300459	24300647	0	0
CEX-chr22-24300715-24300890	chr22	24300715	24300890	0	0
CEX-chr22-24302475-24302627	chr22	24302475	24302627	0	0
CEX-chr22-24303205-24303363	chr22	24303205	24303363	0	0
CEX-chr22-24309101-24309259	chr22	24309101	24309259	0	0
CEX-chr22-24309501-24309870	chr22	24309501	24309870	0	0
CEX-chr22-24313473-24313597	chr22	24313473	24313597	0	0
CEX-chr22-24313727-24313826	chr22	24313727	24313826	0	0
CEX-chr22-24315223-24315536	chr22	24315223	24315536	0	0
CEX-chr22-24315831-24316200	chr22	24315831	24316200	0	0
CEX-chr22-24316463-24316628	chr22	24316463	24316628	0	0
CEX-chr22-24318965-24319124	chr22	24318965	24319124	0	0
CEX-chr22-24322387-24322545	chr22	24322387	24322545	0	0
CEX-chr22-24323076-24323232	chr22	24323076	24323232	0	0
CEX-chr22-24324796-24324971	chr22	24324796	24324971	0	0
CEX-chr22-24325049-24325237	chr22	24325049	24325237	0	0
CEX-chr22-24325525-24325864	chr22	24325525	24325864	0	0
CEX-chr22-24373137-24373245	chr22	24373137	24373245	0	0
CEX-chr22-24373609-24373873	chr22	24373609	24373873	0	0
CEX-chr22-24376421-24376619	chr22	24376421	24376619	0	0
CEX-chr22-24376820-24377000	chr22	24376820	24377000	0	0
CEX-chr22-24379359-24379513	chr22	24379359	24379513	0	0
CEX-chr22-24381694-24381793	chr22	24381694	24381793	0	0
CEX-chr22-24382918-24383081	chr22	24382918	24383081	0	0
CEX-chr22-24383837-24383936	chr22	24383837	24383936	0	0
CEX-chr22-24384118-24384233	chr22	24384118	24384233	0	0
CEX-chr22-24431915-24432036	chr22	24431915	24432036	0	0
CEX-chr22-24432486-24432680	chr22	24432486	24432680	0	0
CEX-chr22-24434745-24434960	chr22	24434745	24434960	0	0
CEX-chr22-24437536-24437772	chr22	24437536	24437772	0	0
CEX-chr22-24439315-24439597	chr22	24439315	24439597	0	0
CEX-chr22-24445502-24445733	chr22	24445502	24445733	0	0
CEX-chr22-24447236-24447487	chr22	24447236	24447487	0	0
CEX-chr22-24451285-24451673	chr22	24451285	24451673	0	0
CEX-chr22-24452604-24452874	chr22	24452604	24452874	0	0
CEX-chr22-24455639-24455877	chr22	24455639	24455877	0	0
CEX-chr22-24456336-24456655	chr22	24456336	24456655	0	0
CEX-chr22-24458359-24458539	chr22	24458359	24458539	0	0
CEX-chr22-24459371-24459660	chr22	24459371	24459660	0	0
CEX-chr22-24460447-24460691	chr22	24460447	24460691	0	0
CEX-chr22-24462887-24463183	chr22	24462887	24463183	0	0
CEX-chr22-24466700-24467044	chr22	24466700	24467044	0	0
CEX-chr22-24468253-24468511	chr22	24468253	24468511	0	0
CEX-chr22-24472067-24472284	chr22	24472067	24472284	0	0
CEX-chr22-24479130-24479393	chr22	24479130	24479393	0	0
CEX-chr22-24480481-24480789	chr22	24480481	24480789	0	0
CEX-chr22-24480908-24481155	chr22	24480908	24481155	0	0
CEX-chr22-24483354-24483717	chr22	24483354	24483717	0	0
CEX-chr22-24487486-24487848	chr22	24487486	24487848	0	0
CEX-chr22-24491843-24492096	chr22	24491843	24492096	0	0
CEX-chr22-24493926-24494206	chr22	24493926	24494206	0	0
CEX-chr22-24509482-24509766	chr22	24509482	24509766	0	0
CEX-chr22-24515283-24515716	chr22	24515283	24515716	0	0
CEX-chr22-24530218-24530433	chr22	24530218	24530433	0	0
CEX-chr22-24551924-24552083	chr22	24551924	24552083	0	0
CEX-chr22-24560317-24560582	chr22	24560317	24560582	0	0
CEX-chr22-24561447-24561645	chr22	24561447	24561645	0	0
CEX-chr22-24562556-24563332	chr22	24562556	24563332	0	0
CEX-chr22-24564364-24564566	chr22	24564364	24564566	0	0
CEX-chr22-24566050-24566149	chr22	24566050	24566149	0	0
CEX-chr22-24567630-24568014	chr22	24567630	24568014	0	0
CEX-chr22-24572028-24572294	chr22	24572028	24572294	0	0
CEX-chr22-24573421-24573836	chr22	24573421	24573836	0	0
CEX-chr22-24573970-24574215	chr22	24573970	24574215	0	0
CEX-chr22-24577476-24577575	chr22	24577476	24577575	0	0
CEX-chr22-24579023-24579237	chr22	24579023	24579237	0	0
CEX-chr22-24579461-24579616	chr22	24579461	24579616	0	0
CEX-chr22-24580102-24580273	chr22	24580102	24580273	0	0
CEX-chr22-24580732-24580910	chr22	24580732	24580910	0	0
CEX-chr22-24580990-24581329	chr22	24580990	24581329	0	0
CEX-chr22-24581447-24581546	chr22	24581447	24581546	0	0
CEX-chr22-24581627-24581899	chr22	24581627	24581899	0	0
CEX-chr22-24581982-24582129	chr22	24581982	24582129	0	0
CEX-chr22-24582223-24582385	chr22	24582223	24582385	0	0
CEX-chr22-24583168-24583420	chr22	24583168	24583420	0	0
CEX-chr22-24583537-24583813	chr22	24583537	24583813	0	0
CEX-chr22-24583925-24584105	chr22	24583925	24584105	0	0
CEX-chr22-24584191-24584297	chr22	24584191	24584297	0	0
CEX-chr22-24584343-24584442	chr22	24584343	24584442	0	0
CEX-chr22-24615936-24616086	chr22	24615936	24616086	0	0
CEX-chr22-24616397-24616704	chr22	24616397	24616704	0	0
CEX-chr22-24620962-24621076	chr22	24620962	24621076	0	0
CEX-chr22-24621191-24621384	chr22	24621191	24621384	0	0
CEX-chr22-24621512-24621622	chr22	24621512	24621622	0	0
CEX-chr22-24622042-24622236	chr22	24622042	24622236	0	0
CEX-chr22-24622597-24622737	chr22	24622597	24622737	0	0
CEX-chr22-24627350-24627500	chr22	24627350	24627500	0	0
CEX-chr22-24627996-24628178	chr22	24627996	24628178	0	0
CEX-chr22-24628789-24628988	chr22	24628789	24628988	0	0
CEX-chr22-24629464-24629563	chr22	24629464	24629563	0	0
CEX-chr22-24629840-24629974	chr22	24629840	24629974	0	0
CEX-chr22-24640519-24640695	chr22	24640519	24640695	0	0
CEX-chr22-24647962-24649256	chr22	24647962	24649256	0	0
CEX-chr22-24672698-24672797	chr22	24672698	24672797	0	0
CEX-chr22-24698131-24698403	chr22	24698131	24698403	0	0
CEX-chr22-24709230-24709485	chr22	24709230	24709485	0	0
CEX-chr22-24717205-24718937	chr22	24717205	24718937	0	0
CEX-chr22-24720137-24720446	chr22	24720137	24720446	0	0
CEX-chr22-24724763-24724938	chr22	24724763	24724938	0	0
CEX-chr22-24726173-24726450	chr22	24726173	24726450	0	0
CEX-chr22-24730327-24730592	chr22	24730327	24730592	0	0
CEX-chr22-24734303-24734496	chr22	24734303	24734496	0	0
CEX-chr22-24739382-24739541	chr22	24739382	24739541	0	0
CEX-chr22-24743003-24743195	chr22	24743003	24743195	0	0
CEX-chr22-24759178-24759363	chr22	24759178	24759363	0	0
CEX-chr22-24761393-24761651	chr22	24761393	24761651	0	0
CEX-chr22-24765135-24765339	chr22	24765135	24765339	0	0
CEX-chr22-24807505-24807723	chr22	24807505	24807723	0	0
CEX-chr22-24808565-24808726	chr22	24808565	24808726	0	0
CEX-chr22-24810451-24810642	chr22	24810451	24810642	0	0
CEX-chr22-24827040-24827520	chr22	24827040	24827520	0	0
CEX-chr22-24829315-24829706	chr22	24829315	24829706	0	0
CEX-chr22-24836549-24837459	chr22	24836549	24837459	0	0
CEX-chr22-24891321-24891526	chr22	24891321	24891526	0	0
CEX-chr22-24896024-24896297	chr22	24896024	24896297	0	0
CEX-chr22-24898043-24898232	chr22	24898043	24898232	0	0
CEX-chr22-24898304-24898501	chr22	24898304	24898501	0	0
CEX-chr22-24906666-24906862	chr22	24906666	24906862	0	0
CEX-chr22-24909241-24909504	chr22	24909241	24909504	0	0
CEX-chr22-24911118-24911389	chr22	24911118	24911389	0	0
CEX-chr22-24916304-24916487	chr22	24916304	24916487	0	0
CEX-chr22-24917885-24918047	chr22	24917885	24918047	0	0
CEX-chr22-24919536-24919792	chr22	24919536	24919792	0	0
CEX-chr22-24921628-24921813	chr22	24921628	24921813	0	0
CEX-chr22-24938972-24939071	chr22	24938972	24939071	0	0
CEX-chr22-24939808-24940053	chr22	24939808	24940053	0	0
CEX-chr22-24942878-24942977	chr22	24942878	24942977	0	0
CEX-chr22-24943874-24944043	chr22	24943874	24944043	0	0
CEX-chr22-24944878-24944977	chr22	24944878	24944977	0	0
CEX-chr22-24950829-24951044	chr22	24950829	24951044	0	0
CEX-chr22-24951582-24951793	chr22	24951582	24951793	0	0
CEX-chr22-24953581-24953770	chr22	24953581	24953770	0	0
CEX-chr22-24963950-24964146	chr22	24963950	24964146	0	0
CEX-chr22-24967865-24968057	chr22	24967865	24968057	0	0
CEX-chr22-24979650-24979776	chr22	24979650	24979776	0	0
CEX-chr22-24981852-24982381	chr22	24981852	24982381	0	0
CEX-chr22-24984180-24984299	chr22	24984180	24984299	0	0
CEX-chr22-24985175-24985274	chr22	24985175	24985274	0	0
CEX-chr22-24985747-24985919	chr22	24985747	24985919	0	0
CEX-chr22-24988259-24988418	chr22	24988259	24988418	0	0
CEX-chr22-24988817-24989008	chr22	24988817	24989008	0	0
CEX-chr22-25003906-25004005	chr22	25003906	25004005	0	0
CEX-chr22-25005887-25005986	chr22	25005887	25005986	0	0
CEX-chr22-25007047-25007214	chr22	25007047	25007214	0	0
CEX-chr22-25010741-25010875	chr22	25010741	25010875	0	0
CEX-chr22-25010942-25011101	chr22	25010942	25011101	0	0
CEX-chr22-25016282-25016489	chr22	25016282	25016489	0	0
CEX-chr22-25016878-25017039	chr22	25016878	25017039	0	0
CEX-chr22-25019072-25019225	chr22	25019072	25019225	0	0
CEX-chr22-25019714-25019885	chr22	25019714	25019885	0	0
CEX-chr22-25023377-25023588	chr22	25023377	25023588	0	0
CEX-chr22-25023817-25023948	chr22	25023817	25023948	0	0
CEX-chr22-25024046-25024357	chr22	25024046	25024357	0	0
CEX-chr22-25024627-25024808	chr22	25024627	25024808	0	0
CEX-chr22-25029239-25029410	chr22	25029239	25029410	0	0
CEX-chr22-25040687-25040786	chr22	25040687	25040786	0	0
CEX-chr22-25041552-25041712	chr22	25041552	25041712	0	0
CEX-chr22-25042957-25043056	chr22	25042957	25043056	0	0
CEX-chr22-25044165-25044299	chr22	25044165	25044299	0	0
CEX-chr22-25045827-25045957	chr22	25045827	25045957	0	0
CEX-chr22-25046516-25047059	chr22	25046516	25047059	0	0
CEX-chr22-25115437-25115557	chr22	25115437	25115557	0	0
CEX-chr22-25115713-25115864	chr22	25115713	25115864	0	0
CEX-chr22-25119095-25119224	chr22	25119095	25119224	0	0
CEX-chr22-25120852-25121006	chr22	25120852	25121006	0	0
CEX-chr22-25121398-25121497	chr22	25121398	25121497	0	0
CEX-chr22-25123915-25124022	chr22	25123915	25124022	0	0
CEX-chr22-25124142-25124370	chr22	25124142	25124370	0	0
CEX-chr22-25130038-25130137	chr22	25130038	25130137	0	0
CEX-chr22-25131673-25131861	chr22	25131673	25131861	0	0
CEX-chr22-25144872-25144990	chr22	25144872	25144990	0	0
CEX-chr22-25145369-25145490	chr22	25145369	25145490	0	0
CEX-chr22-25145658-25145788	chr22	25145658	25145788	0	0
CEX-chr22-25147352-25147467	chr22	25147352	25147467	0	0
CEX-chr22-25149979-25150186	chr22	25149979	25150186	0	0
CEX-chr22-25150742-25150841	chr22	25150742	25150841	0	0
CEX-chr22-25151749-25151874	chr22	25151749	25151874	0	0
